term,campus,subject,catalog_number,section,class_number,course_title,topic,component,career,meeting_days,meeting_times,meeting_location,instructor,seats_available,seats_total,waitlist_available,status,academic_session,meeting_dates,notes,detail_url,retrieved_at,related_to
Fall 2026,University Park,MATH,141,017,24118,Calculus with Analytic Geometry II,,LEC,UGRD,M W Th F,4:40 PM-5:30 PM,Osmond Lab 112,Dylan Attwell-Duval,1,43,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=24118&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,141,018,24156,Calculus with Analytic Geometry II,,LEC,UGRD,M W Th F,4:40 PM-5:30 PM,Tyson Bldg 111,Bharath Narayanan,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=24156&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,141,019,24157,Calculus with Analytic Geometry II,,LEC,UGRD,WEB,,,Neena Chopra,16,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=24157&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,141,099,21170,Calculus with Analytic Geometry II,,LEC,UGRD,M W F | Th,12:20 PM-1:10 PM | 12:20 PM-1:10 PM,Osmond Lab 103 | Willard Bldg 075,Dylan Attwell-Duval,,,,Closed,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21170&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,World Campus,MATH,141,001,22678,Calculus with Analytic Geometry II,,LEC,UGRD,WEB,,,"Katarzyna Przybyla, Steven Hair",6,55,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029318&CRSE_OFFER_NBR=22&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22678&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,141B,001,22950,Calculus and Biology II,,LEC,UGRD,M W F | WEB,9:05 AM-9:55 AM | ,Elec Eng West 225 | ,Maxwell Kreider,6,35,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029319&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22950&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,141B,001R,27625,Calculus and Biology II,,REC,UGRD,T,10:35 AM-11:50 AM,Hammond Bldg 220,Maxwell Kreider,1,50,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029319&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22950&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,22950
Fall 2026,University Park,MATH,141B,002,23201,Calculus and Biology II,,LEC,UGRD,M W F | WEB,12:20 PM-1:10 PM | ,Huck Life Sciences Bldg 011 | ,Steven Hair,2,35,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029319&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23201&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,141B,002R,23660,Calculus and Biology II,,REC,UGRD,T,4:35 PM-5:50 PM,Thomas Bldg 101,Russ deForest,28,75,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029319&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22950&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,22950
Fall 2026,University Park,MATH,141B,003,23569,Calculus and Biology II,,LEC,UGRD,M W F | WEB,1:25 PM-2:15 PM | ,Willard Bldg 371 | ,Russ deForest,1,35,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029319&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23569&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,141H,001,22440,Honors Calculus with Analytic Geometry II,,LEC,UGRD,M W Th F,9:05 AM-9:55 AM,Wagner Bldg 214,Dylan Attwell-Duval,3,30,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029322&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22440&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,197,001,29268,Special Topics: Math Lab,Math Lab,LEC,UGRD,Th,10:25 AM-11:15 AM,Thomas Bldg 209,Jennifer Chubb,4,20,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029330&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=29268&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,197,002,29274,Special Topics: Math Lab,Math Lab,LEC,UGRD,T,1:25 PM-2:15 PM,Thomas Bldg 209,Jennifer Chubb,4,20,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029330&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=29274&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,197,003,30150,Special Topics: Calculus 1,Calculus 1,LEC,UGRD,APPT,,,Russ deForest,20,20,Y,Wait List,Dynamic Dated Classes,08/17/2026 - 10/19/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029330&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=30150&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,198,001,30151,Special Topics: Calculus I,Calculus I,LEC,UGRD,M W,11:15 AM-12:05 PM,Willard Bldg 351,Sam Vancini,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=305305&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=30151&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,200,001,21182,Problem Solving in Mathematics,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Chambers Bldg 106,Andrew Baxter,18,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029344&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21182&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,200,002,21183,Problem Solving in Mathematics,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Chambers Bldg 106,Andrew Baxter,18,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029344&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21183&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,001,21239,Matrices,,LEC,UGRD,M W F,8:00 AM-8:50 AM,Nursing Sciences Bldg 323,Yuxi Zheng,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21239&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,002,21243,Matrices,,LEC,UGRD,M W F,8:00 AM-8:50 AM,Osmond Lab 106,William Mitchell,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21243&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,003,21265,Matrices,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Huck Life Sciences Bldg 013,Eric Simring,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21265&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,004,21266,Matrices,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Osmond Lab 112,"Jim Kowalski, Darla Forsha Simpson",18,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21266&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,005,21267,Matrices,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Osmond Lab 105,Eric Simring,17,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21267&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,006,21268,Matrices,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Nursing Sciences Bldg 322,David Nieves,17,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21268&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,007,21269,Matrices,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Osmond Lab 112,Eve Vidalis,16,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21269&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,008,21270,Matrices,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Health and Hum Dev 350,Matthew Katz,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21270&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,009,21271,Matrices,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Willard Bldg 358,Darla Forsha Simpson,9,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21271&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,010,22701,Matrices,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Nursing Sciences Bldg 323,Misha Guysinsky,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22701&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,011,21272,Matrices,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Elec Eng East 132,Darla Forsha Simpson,13,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21272&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,012,21273,Matrices,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Huck Life Sciences Bldg 013,Eve Vidalis,17,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21273&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,013,21274,Matrices,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Osmond Lab 109,Eric Simring,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21274&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,014,23262,Matrices,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Elec Eng East 132,Darla Forsha Simpson,16,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23262&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,015,21275,Matrices,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Osmond Lab 105,Eric Simring,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21275&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,016,21298,Matrices,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Thomas Bldg 215,Matthew Katz,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21298&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,017,21299,Matrices,,LEC,UGRD,M W F,2:30 PM-3:20 PM,Osmond Lab 112,NATHAN FONTES,,,Y,Closed,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21299&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,018,22974,Matrices,,LEC,UGRD,M W F,2:30 PM-3:20 PM,Huck Life Sciences Bldg 009,Yuxi Zheng,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22974&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,019,23263,Matrices,,LEC,UGRD,M W F,2:30 PM-3:20 PM,Chambers Bldg 106,Darla Forsha Simpson,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23263&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,020,23635,Matrices,,LEC,UGRD,M W F,3:35 PM-4:25 PM,Ferguson Bldg 005,Matthew Katz,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23635&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,021,23770,Matrices,,LEC,UGRD,M W F,3:35 PM-4:25 PM,Willard Bldg 073,Mihran Papikian,1,43,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23770&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,022,23815,Matrices,,LEC,UGRD,M W F,4:40 PM-5:30 PM,Willard Bldg 258,Rishabh Sarma,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23815&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,023,23838,Matrices,,LEC,UGRD,M W F,4:40 PM-5:30 PM,Willard Bldg 073,Mihran Papikian,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23838&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,024,24158,Matrices,,LEC,UGRD,M W F,4:40 PM-5:30 PM,Ferguson Bldg 005,Matthew Katz,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=24158&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,220,025,28677,Matrices,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Buckhout Lab 112,Eve Vidalis,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=28677&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
